Prefix;Country;;Rate;Increment;Min Time;Connection fee
467343;Sweden;MOB;0,7227;30;0;0,0661
467344;Sweden;MOB;0,7227;30;0;0,0661
467345;Sweden;MOB;0,7227;30;0;0,0661
4673456;Sweden;MOB;0,7227;30;0;0,0661
467346;Sweden;MOB;0,7227;30;0;0,0661
467347;Sweden;MOB;0,7227;30;0;0,0661
467348;Sweden;MOB;0,7227;30;0;0,0661
467349;Sweden;MOB;0,7227;30;0;0,0661
467350;Sweden;MOB;0,7227;30;0;0,0661
467351;Sweden;MOB;0,7227;30;0;0,0661
467352;Sweden;MOB;0,7227;30;0;0,0661
467353;Sweden;MOB;0,7227;30;0;0,0661
467354;Sweden;MOB;0,7227;30;0;0,0661
467355;Sweden;MOB;0,7227;30;0;0,0661
467356;Sweden;MOB;0,7227;30;0;0,0661
467357;Sweden;MOB;0,7227;30;0;0,0661
467358;Sweden;MOB;0,7227;30;0;0,0661
467359;Sweden;MOB;0,7227;30;0;0,0661
46736;Sweden;MOB;0,7227;30;0;0,0661
46737;Sweden;MOB;0,7227;30;0;0,0661
467380;Sweden;MOB;0,7227;30;0;0,0661
467381;Sweden;MOB;0,7227;30;0;0,0661
467382;Sweden;MOB;0,7227;30;0;0,0661
467383;Sweden;MOB;0,7227;30;0;0,0661
467384;Sweden;MOB;0,7227;30;0;0,0661
467385;Sweden;MOB;0,7227;30;0;0,0661
467386;Sweden;MOB;0,7227;30;0;0,0661
467387;Sweden;MOB;0,7227;30;0;0,0661
467388;Sweden;MOB;0,7227;30;0;0,0661
467389;Sweden;MOB;0,7227;30;0;0,0661
46739;Sweden;MOB;0,7227;30;0;0,0661
4674;Sweden;MOB;0,7227;30;0;0,0661
4676;Sweden;MOB;0,7227;30;0;0,0661
46761;Sweden;MOB;0,7227;30;0;0,0661
467610;Sweden;MOB;0,7227;30;0;0,0661
467611;Sweden;MOB;0,7227;30;0;0,0661
467612;Sweden;MOB;0,7227;30;0;0,0661
467613;Sweden;MOB;0,7227;30;0;0,0661
467614;Sweden;MOB;0,7227;30;0;0,0661
46762;Sweden;MOB;0,7227;30;0;0,0661
46763;Sweden;MOB;0,7227;30;0;0,0661
46764;Sweden;MOB;0,7227;30;0;0,0661
46765;Sweden;MOB;0,7227;30;0;0,0661
467655;Sweden;MOB;0,7227;30;0;0,0661
467656;Sweden;MOB;0,7227;30;0;0,0661
467657;Sweden;MOB;0,7227;30;0;0,0661
467658;Sweden;MOB;0,7227;30;0;0,0661
467659;Sweden;MOB;0,7227;30;0;0,0661
4676666;Sweden;MOB;0,7227;30;0;0,0661
4676695;Sweden;MOB;0,7227;30;0;0,0661
4676696;Sweden;MOB;0,7227;30;0;0,0661
4676697;Sweden;MOB;0,7227;30;0;0,0661
4676698;Sweden;MOB;0,7227;30;0;0,0661
4676699;Sweden;MOB;0,7227;30;0;0,0661
467672673;Sweden;MOB;0,7227;30;0;0,0661
46767624;Sweden;MOB;0,7227;30;0;0,0661
46767625;Sweden;MOB;0,7227;30;0;0,0661
46767626;Sweden;MOB;0,7227;30;0;0,0661
46768;Sweden;MOB;0,7227;30;0;0,0661
467680;Sweden;MOB;0,7227;30;0;0,0661
467681;Sweden;MOB;0,7227;30;0;0,0661
467682;Sweden;MOB;0,7227;30;0;0,0661
467683;Sweden;MOB;0,7227;30;0;0,0661
467684;Sweden;MOB;0,7227;30;0;0,0661
467685;Sweden;MOB;0,7227;30;0;0,0661
467686;Sweden;MOB;0,7227;30;0;0,0661
467687;Sweden;MOB;0,7227;30;0;0,0661
467688;Sweden;MOB;0,7227;30;0;0,0661
467689;Sweden;MOB;0,7227;30;0;0,0661
4677520;Sweden;MOB;0,7227;30;0;0,0661
467822;Sweden;MOB;0,7227;30;0;0,0661
468;Sweden;FIX;0,1345;30;0;0,0661
46900;Sweden;NGN;0,1345;30;0;0,0661
46939;Sweden;NGN;0,1345;30;0;0,0661
46944;Sweden;NGN;0,1345;30;0;0,0661
41;Switzerland;FIX;0,1345;30;0;0,0661
411;Switzerland;FIX;0,1345;30;0;0,0661
4120;Switzerland;MOB;0,7227;30;0;0,0661
4122;Switzerland;FIX;0,1345;30;0;0,0661
4143;Switzerland;FIX;0,1345;30;0;0,0661
4144;Switzerland;FIX;0,1345;30;0;0,0661
4174;Switzerland;MOB;0,7227;30;0;0,0661
4176;Switzerland;MOB;0,7227;30;0;0,0661
4177;Switzerland;MOB;0,7227;30;0;0,0661
4178;Switzerland;MOB;0,7227;30;0;0,0661
4179;Switzerland;MOB;0,7227;30;0;0,0661
4180;Switzerland;NGN;0,7227;30;0;0,0661
4182;Switzerland;NGN;0,7227;30;0;0,0661
4183;Switzerland;NGN;0,7227;30;0;0,0661
4184;Switzerland;NGN;0,7227;30;0;0,0661
4185;Switzerland;NGN;0,7227;30;0;0,0661
4186;Switzerland;MOB;0,7227;30;0;0,0661
4186076;Switzerland;MOB;0,7227;30;0;0,0661
4186077;Switzerland;MOB;0,7227;30;0;0,0661
4186078;Switzerland;MOB;0,7227;30;0;0,0661
4186079;Switzerland;MOB;0,7227;30;0;0,0661
4187;Switzerland;NGN;0,1345;30;0;0,0661
4188;Switzerland;NGN;0,1345;30;0;0,0661
4189;Switzerland;NGN;0,1345;30;0;0,0661
4190;Switzerland;NGN;0,1345;30;0;0,0661
4192;Switzerland;NGN;0,1345;30;0;0,0661
4193;Switzerland;NGN;0,1345;30;0;0,0661
4194;Switzerland;NGN;0,1345;30;0;0,0661
4195;Switzerland;NGN;0,1345;30;0;0,0661
4196;Switzerland;NGN;0,1345;30;0;0,0661
4197;Switzerland;NGN;0,1345;30;0;0,0661
4198;Switzerland;MOB;0,7227;30;0;0,0661
4199;Switzerland;MOB;0,7227;30;0;0,0661
963;Syrian Arab Republic;FIX;1,8488;30;0;0,0661
96392;Syrian Arab Republic;MOB;1,8488;30;0;0,0661
96393;Syrian Arab Republic;MOB;1,8488;30;0;0,0661
96394;Syrian Arab Republic;MOB;1,8488;30;0;0,0661
96395;Syrian Arab Republic;MOB;1,8488;30;0;0,0661
96396;Syrian Arab Republic;MOB;1,8488;30;0;0,0661
96398;Syrian Arab Republic;MOB;1,8488;30;0;0,0661
886;Taiwan;FIX;0,6638;30;0;0,0661
8862;Taiwan;FIX;0,6638;30;0;0,0661
88660;Taiwan;MOB;0,6638;30;0;0,0661
88670;Taiwan;MOB;0,6638;30;0;0,0661
8869;Taiwan;MOB;0,6638;30;0;0,0661
992;Tajikistan;FIX;0,6638;30;0;0,0661
99291;Tajikistan;MOB;0,6638;30;0;0,0661
255;Tanzania;FIX;1,8488;30;0;0,0661
25522;Tanzania;FIX;1,8488;30;0;0,0661
25524;Tanzania;FIX;1,8488;30;0;0,0661
2557;Tanzania;MOB;1,8488;30;0;0,0661
25574;Tanzania;MOB;1,8488;30;0;0,0661
25576;Tanzania;MOB;1,8488;30;0;0,0661
2558;Tanzania;MOB;1,8488;30;0;0,0661
2559;Tanzania;MOB;1,8488;30;0;0,0661
66;Thailand;FIX;0,6638;30;0;0,0661
661;Thailand;MOB;0,6638;30;0;0,0661
662;Thailand;FIX;0,6638;30;0;0,0661
6630;Thailand;MOB;0,6638;30;0;0,0661
6631;Thailand;MOB;0,6638;30;0;0,0661
6633;Thailand;MOB;0,6638;30;0;0,0661
6640;Thailand;MOB;0,6638;30;0;0,0661
6641;Thailand;MOB;0,6638;30;0;0,0661
6646;Thailand;MOB;0,6638;30;0;0,0661
6647;Thailand;MOB;0,6638;30;0;0,0661
6648;Thailand;MOB;0,6638;30;0;0,0661
6649;Thailand;MOB;0,6638;30;0;0,0661
6650;Thailand;MOB;0,6638;30;0;0,0661
6651;Thailand;MOB;0,6638;30;0;0,0661
6652;Thailand;MOB;0,6638;30;0;0,0661
6657;Thailand;MOB;0,6638;30;0;0,0661
6658;Thailand;MOB;0,6638;30;0;0,0661
6659;Thailand;MOB;0,6638;30;0;0,0661
666;Thailand;MOB;0,6638;30;0;0,0661
6670;Thailand;MOB;0,6638;30;0;0,0661
6671;Thailand;MOB;0,6638;30;0;0,0661
6672;Thailand;MOB;0,6638;30;0;0,0661
6678;Thailand;MOB;0,6638;30;0;0,0661
6679;Thailand;MOB;0,6638;30;0;0,0661
669;Thailand;MOB;0,6638;30;0;0,0661
228;Togo;FIX;1,8488;30;0;0,0661
2289;Togo;MOB;1,8488;30;0;0,0661
22890;Togo;MOB;1,8488;30;0;0,0661
22891;Togo;MOB;1,8488;30;0;0,0661
22892;Togo;MOB;1,8488;30;0;0,0661
22893;Togo;MOB;1,8488;30;0;0,0661
22894;Togo;MOB;1,8488;30;0;0,0661
22895;Togo;MOB;1,8488;30;0;0,0661
690;Tokelau;FIX;4,2017;30;0;0,0661
676;Tonga;FIX;1,8488;30;0;0,0661
67614;Tonga;MOB;1,8488;30;0;0,0661
67615;Tonga;MOB;1,8488;30;0;0,0661
67616;Tonga;MOB;1,8488;30;0;0,0661
67617;Tonga;MOB;1,8488;30;0;0,0661
67618;Tonga;MOB;1,8488;30;0;0,0661
67619;Tonga;MOB;1,8488;30;0;0,0661
67687;Tonga;MOB;1,8488;30;0;0,0661
67688;Tonga;MOB;1,8488;30;0;0,0661
67689;Tonga;MOB;1,8488;30;0;0,0661
868;Trinidad And Tobago;FIX;1,8488;30;0;0,0661
868619;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868620;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868678;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
86868;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868680;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868689;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868701;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868702;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868703;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868704;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868705;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868706;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868707;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868708;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868709;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868710;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868712;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868713;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868714;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868715;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868716;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868717;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868718;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868719;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
86872;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
86873;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868739;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
86874;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868740;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868741;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868742;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868743;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868744;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868745;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
86875;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
86876;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
86877;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
86878;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
86879;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868848;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868874;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
868938;Trinidad And Tobago;MOB;1,8488;30;0;0,0661
216;Tunisia;FIX;1,2606;30;0;0,0661
2161;Tunisia;FIX;1,2606;30;0;0,0661
2162;Tunisia;MOB;1,2606;30;0;0,0661
2169;Tunisia;MOB;1,2606;30;0;0,0661
90;Turkey;FIX;0,6638;30;0;0,0661
90212;Turkey;FIX;0,6638;30;0;0,0661
90216;Turkey;FIX;0,6638;30;0;0,0661
90224;Turkey;FIX;0,6638;30;0;0,0661
90232;Turkey;FIX;0,6638;30;0;0,0661
90262;Turkey;FIX;0,6638;30;0;0,0661
90312;Turkey;FIX;0,6638;30;0;0,0661
90322;Turkey;FIX;0,6638;30;0;0,0661
90352;Turkey;FIX;0,6638;30;0;0,0661
90392;Turkey;FIX;0,6638;30;0;0,0661
905;Turkey;MOB;0,6638;30;0;0,0661
9053;Turkey;MOB;0,6638;30;0;0,0661
9054;Turkey;MOB;0,6638;30;0;0,0661
993;Turkmenistan;FIX;0,6638;30;0;0,0661
9936;Turkmenistan;MOB;0,6638;30;0;0,0661
1649;Turks And Caicos Islands;FIX;1,8488;30;0;0,0661
1649231;Turks And Caicos Islands;MOB;1,8488;30;0;0,0661
1649232;Turks And Caicos Islands;MOB;1,8488;30;0;0,0661
164924;Turks And Caicos Islands;MOB;1,8488;30;0;0,0661
1649266;Turks And Caicos Islands;MOB;1,8488;30;0;0,0661
1649386;Turks And Caicos Islands;MOB;1,8488;30;0;0,0661
1649438;Turks And Caicos Islands;MOB;1,8488;30;0;0,0661
1649490;Turks And Caicos Islands;MOB;1,8488;30;0;0,0661
1649784;Turks And Caicos Islands;MOB;1,8488;30;0;0,0661
688;Tuvalu;FIX;4,2017;30;0;0,0661
6886;Tuvalu;MOB;4,2017;30;0;0,0661
6887;Tuvalu;MOB;4,2017;30;0;0,0661
6888;Tuvalu;MOB;4,2017;30;0;0,0661
256;Uganda;FIX;1,2606;30;0;0,0661
2563;Uganda;FIX;1,2606;30;0;0,0661
25641;Uganda;FIX;1,2606;30;0;0,0661
2567;Uganda;MOB;1,2606;30;0;0,0661
25671;Uganda;MOB;1,2606;30;0;0,0661
25675;Uganda;MOB;1,2606;30;0;0,0661
25676;Uganda;MOB;1,2606;30;0;0,0661
25677;Uganda;MOB;1,2606;30;0;0,0661
25678;Uganda;MOB;1,2606;30;0;0,0661
380;Ukraine;FIX;0,4622;30;0;0,0661
38032;Ukraine;FIX;0,4622;30;0;0,0661
38039;Ukraine;MOB;0,7564;30;0;0,0661
38044;Ukraine;FIX;0,4622;30;0;0,0661
380442;Ukraine;FIX;0,4622;30;0;0,0661
380444;Ukraine;FIX;0,4622;30;0;0,0661
380445;Ukraine;FIX;0,4622;30;0;0,0661
38048;Ukraine;FIX;0,4622;30;0;0,0661
380482;Ukraine;FIX;0,4622;30;0;0,0661
380487;Ukraine;FIX;0,4622;30;0;0,0661
38050;Ukraine;MOB;0,7564;30;0;0,0661
38056;Ukraine;FIX;0,4622;30;0;0,0661
38057;Ukraine;FIX;0,4622;30;0;0,0661
38062;Ukraine;FIX;0,4622;30;0;0,0661
38063;Ukraine;MOB;0,7564;30;0;0,0661
38066;Ukraine;MOB;0,7564;30;0;0,0661
38067;Ukraine;MOB;0,7564;30;0;0,0661
38068;Ukraine;MOB;0,7564;30;0;0,0661
38091;Ukraine;MOB;0,7564;30;0;0,0661
38092;Ukraine;MOB;0,7564;30;0;0,0661
38093;Ukraine;MOB;0,7564;30;0;0,0661
38094;Ukraine;MOB;0,7564;30;0;0,0661
38095;Ukraine;MOB;0,7564;30;0;0,0661
38096;Ukraine;MOB;0,7564;30;0;0,0661
38097;Ukraine;MOB;0,7564;30;0;0,0661
38098;Ukraine;MOB;0,7564;30;0;0,0661
38099;Ukraine;MOB;0,7564;30;0;0,0661
971;United Arab Emirates;FIX;0,8404;30;0;0,0661
9714;United Arab Emirates;FIX;0,8404;30;0;0,0661
97150;United Arab Emirates;MOB;0,8404;30;0;0,0661
9718;United Arab Emirates;MOB;0,8404;30;0;0,0661
44;United Kingdom;FIX;0,1345;30;0;0,0661
4408;United Kingdom;NGN;0,1345;30;0;0,0661
4409;United Kingdom;NGN;0,1345;30;0;0,0661
4420;United Kingdom;FIX;0,1345;30;0;0,0661
44203;United Kingdom;FIX;0,1345;30;0;0,0661
44207;United Kingdom;FIX;0,1345;30;0;0,0661
44208;United Kingdom;FIX;0,1345;30;0;0,0661
443;United Kingdom;FIX;0,1345;30;0;0,0661
444;United Kingdom;FIX;0,1345;30;0;0,0661
445;United Kingdom;FIX;0,1345;30;0;0,0661
446;United Kingdom;FIX;0,1345;30;0;0,0661
447;United Kingdom;MOB;0,7227;30;0;0,0661
4470;United Kingdom;FIX;0,1345;30;0;0,0661
447701;United Kingdom;MOB;0,7227;30;0;0,0661
447702;United Kingdom;MOB;0,7227;30;0;0,0661
447703;United Kingdom;MOB;0,7227;30;0;0,0661
447705;United Kingdom;MOB;0,7227;30;0;0,0661
447708;United Kingdom;MOB;0,7227;30;0;0,0661
447709;United Kingdom;MOB;0,7227;30;0;0,0661
447710;United Kingdom;MOB;0,7227;30;0;0,0661
447711;United Kingdom;MOB;0,7227;30;0;0,0661
447712;United Kingdom;MOB;0,7227;30;0;0,0661
447713;United Kingdom;MOB;0,7227;30;0;0,0661
447714;United Kingdom;MOB;0,7227;30;0;0,0661
447715;United Kingdom;MOB;0,7227;30;0;0,0661
447717;United Kingdom;MOB;0,7227;30;0;0,0661
447718;United Kingdom;MOB;0,7227;30;0;0,0661
447719;United Kingdom;MOB;0,7227;30;0;0,0661
447720;United Kingdom;MOB;0,7227;30;0;0,0661
447721;United Kingdom;MOB;0,7227;30;0;0,0661
447723;United Kingdom;MOB;0,7227;30;0;0,0661
447729;United Kingdom;MOB;0,7227;30;0;0,0661
447730;United Kingdom;MOB;0,7227;30;0;0,0661
447731;United Kingdom;MOB;0,7227;30;0;0,0661
447732;United Kingdom;MOB;0,7227;30;0;0,0661
447733;United Kingdom;MOB;0,7227;30;0;0,0661
447734;United Kingdom;MOB;0,7227;30;0;0,0661
447736;United Kingdom;MOB;0,7227;30;0;0,0661
447739;United Kingdom;MOB;0,7227;30;0;0,0661
447740;United Kingdom;MOB;0,7227;30;0;0,0661
447741;United Kingdom;MOB;0,7227;30;0;0,0661
447742;United Kingdom;MOB;0,7227;30;0;0,0661
447743;United Kingdom;MOB;0,7227;30;0;0,0661
4477442;United Kingdom;MOB;0,7227;30;0;0,0661
4477443;United Kingdom;MOB;0,7227;30;0;0,0661
4477444;United Kingdom;MOB;0,7227;30;0;0,0661
4477445;United Kingdom;MOB;0,7227;30;0;0,0661
4477446;United Kingdom;MOB;0,7227;30;0;0,0661
4477447;United Kingdom;MOB;0,7227;30;0;0,0661
4477448;United Kingdom;MOB;0,7227;30;0;0,0661
4477449;United Kingdom;MOB;0,7227;30;0;0,0661
447745;United Kingdom;MOB;0,7227;30;0;0,0661
447746;United Kingdom;MOB;0,7227;30;0;0,0661
447747;United Kingdom;MOB;0,7227;30;0;0,0661
447748;United Kingdom;MOB;0,7227;30;0;0,0661
447749;United Kingdom;MOB;0,7227;30;0;0,0661
447750;United Kingdom;MOB;0,7227;30;0;0,0661
447751;United Kingdom;MOB;0,7227;30;0;0,0661
447752;United Kingdom;MOB;0,7227;30;0;0,0661
447753;United Kingdom;MOB;0,7227;30;0;0,0661
447754;United Kingdom;MOB;0,7227;30;0;0,0661
4477552;United Kingdom;MOB;0,7227;30;0;0,0661
447759;United Kingdom;MOB;0,7227;30;0;0,0661
447760;United Kingdom;MOB;0,7227;30;0;0,0661
447761;United Kingdom;MOB;0,7227;30;0;0,0661
447762;United Kingdom;MOB;0,7227;30;0;0,0661
447763;United Kingdom;MOB;0,7227;30;0;0,0661
447764;United Kingdom;MOB;0,7227;30;0;0,0661
447765;United Kingdom;MOB;0,7227;30;0;0,0661
447766;United Kingdom;MOB;0,7227;30;0;0,0661
447767;United Kingdom;MOB;0,7227;30;0;0,0661
447768;United Kingdom;MOB;0,7227;30;0;0,0661
447769;United Kingdom;MOB;0,7227;30;0;0,0661
447770;United Kingdom;MOB;0,7227;30;0;0,0661
447771;United Kingdom;MOB;0,7227;30;0;0,0661
447773;United Kingdom;MOB;0,7227;30;0;0,0661
447774;United Kingdom;MOB;0,7227;30;0;0,0661
447775;United Kingdom;MOB;0,7227;30;0;0,0661
447776;United Kingdom;MOB;0,7227;30;0;0,0661
447778;United Kingdom;MOB;0,7227;30;0;0,0661
447779;United Kingdom;MOB;0,7227;30;0;0,0661
447780;United Kingdom;MOB;0,7227;30;0;0,0661
447782;United Kingdom;MOB;0,7227;30;0;0,0661
447785;United Kingdom;MOB;0,7227;30;0;0,0661
447786;United Kingdom;MOB;0,7227;30;0;0,0661
447787;United Kingdom;MOB;0,7227;30;0;0,0661
447788;United Kingdom;MOB;0,7227;30;0;0,0661
447789;United Kingdom;MOB;0,7227;30;0;0,0661
447790;United Kingdom;MOB;0,7227;30;0;0,0661
447791;United Kingdom;MOB;0,7227;30;0;0,0661
447792;United Kingdom;MOB;0,7227;30;0;0,0661
447793;United Kingdom;MOB;0,7227;30;0;0,0661
447795;United Kingdom;MOB;0,7227;30;0;0,0661
447796;United Kingdom;MOB;0,7227;30;0;0,0661
447797;United Kingdom;MOB;0,7227;30;0;0,0661
447798;United Kingdom;MOB;0,7227;30;0;0,0661
447799;United Kingdom;MOB;0,7227;30;0;0,0661
447800;United Kingdom;MOB;0,7227;30;0;0,0661
447801;United Kingdom;MOB;0,7227;30;0;0,0661
447802;United Kingdom;MOB;0,7227;30;0;0,0661
447803;United Kingdom;MOB;0,7227;30;0;0,0661
447808;United Kingdom;MOB;0,7227;30;0;0,0661
447809;United Kingdom;MOB;0,7227;30;0;0,0661
447810;United Kingdom;MOB;0,7227;30;0;0,0661
447811;United Kingdom;MOB;0,7227;30;0;0,0661
447812;United Kingdom;MOB;0,7227;30;0;0,0661
447813;United Kingdom;MOB;0,7227;30;0;0,0661
447814;United Kingdom;MOB;0,7227;30;0;0,0661
447815;United Kingdom;MOB;0,7227;30;0;0,0661
447816;United Kingdom;MOB;0,7227;30;0;0,0661
447817;United Kingdom;MOB;0,7227;30;0;0,0661
447818;United Kingdom;MOB;0,7227;30;0;0,0661
447819;United Kingdom;MOB;0,7227;30;0;0,0661
447820;United Kingdom;MOB;0,7227;30;0;0,0661
447821;United Kingdom;MOB;0,7227;30;0;0,0661
447828;United Kingdom;MOB;0,7227;30;0;0,0661
447830;United Kingdom;MOB;0,7227;30;0;0,0661
447831;United Kingdom;MOB;0,7227;30;0;0,0661
447832;United Kingdom;MOB;0,7227;30;0;0,0661
447833;United Kingdom;MOB;0,7227;30;0;0,0661
447834;United Kingdom;MOB;0,7227;30;0;0,0661
447835;United Kingdom;MOB;0,7227;30;0;0,0661
447836;United Kingdom;MOB;0,7227;30;0;0,0661
447837;United Kingdom;MOB;0,7227;30;0;0,0661
447838;United Kingdom;MOB;0,7227;30;0;0,0661
447840;United Kingdom;MOB;0,7227;30;0;0,0661
447841;United Kingdom;MOB;0,7227;30;0;0,0661
447845;United Kingdom;MOB;0,7227;30;0;0,0661
447846;United Kingdom;MOB;0,7227;30;0;0,0661
447847;United Kingdom;MOB;0,7227;30;0;0,0661
447848;United Kingdom;MOB;0,7227;30;0;0,0661
447849;United Kingdom;MOB;0,7227;30;0;0,0661
447850;United Kingdom;MOB;0,7227;30;0;0,0661
447851;United Kingdom;MOB;0,7227;30;0;0,0661
447852;United Kingdom;MOB;0,7227;30;0;0,0661
447854;United Kingdom;MOB;0,7227;30;0;0,0661
447855;United Kingdom;MOB;0,7227;30;0;0,0661
447860;United Kingdom;MOB;0,7227;30;0;0,0661
447866;United Kingdom;MOB;0,7227;30;0;0,0661
447867;United Kingdom;MOB;0,7227;30;0;0,0661
447870;United Kingdom;MOB;0,7227;30;0;0,0661
447876;United Kingdom;MOB;0,7227;30;0;0,0661
447879;United Kingdom;MOB;0,7227;30;0;0,0661
447880;United Kingdom;MOB;0,7227;30;0;0,0661
447881;United Kingdom;MOB;0,7227;30;0;0,0661
447884;United Kingdom;MOB;0,7227;30;0;0,0661
447885;United Kingdom;MOB;0,7227;30;0;0,0661
447887;United Kingdom;MOB;0,7227;30;0;0,0661
447888;United Kingdom;MOB;0,7227;30;0;0,0661
447889;United Kingdom;MOB;0,7227;30;0;0,0661
447890;United Kingdom;MOB;0,7227;30;0;0,0661
447891;United Kingdom;MOB;0,7227;30;0;0,0661
447899;United Kingdom;MOB;0,7227;30;0;0,0661
447900;United Kingdom;MOB;0,7227;30;0;0,0661
447901;United Kingdom;MOB;0,7227;30;0;0,0661
447903;United Kingdom;MOB;0,7227;30;0;0,0661
447904;United Kingdom;MOB;0,7227;30;0;0,0661
447905;United Kingdom;MOB;0,7227;30;0;0,0661
447906;United Kingdom;MOB;0,7227;30;0;0,0661
447908;United Kingdom;MOB;0,7227;30;0;0,0661
447909;United Kingdom;MOB;0,7227;30;0;0,0661
447910;United Kingdom;MOB;0,7227;30;0;0,0661
447913;United Kingdom;MOB;0,7227;30;0;0,0661
447914;United Kingdom;MOB;0,7227;30;0;0,0661
447917;United Kingdom;MOB;0,7227;30;0;0,0661
447918;United Kingdom;MOB;0,7227;30;0;0,0661
447919;United Kingdom;MOB;0,7227;30;0;0,0661
447920;United Kingdom;MOB;0,7227;30;0;0,0661
447929;United Kingdom;MOB;0,7227;30;0;0,0661
447930;United Kingdom;MOB;0,7227;30;0;0,0661
447931;United Kingdom;MOB;0,7227;30;0;0,0661
447932;United Kingdom;MOB;0,7227;30;0;0,0661
447939;United Kingdom;MOB;0,7227;30;0;0,0661
447940;United Kingdom;MOB;0,7227;30;0;0,0661
447941;United Kingdom;MOB;0,7227;30;0;0,0661
447944;United Kingdom;MOB;0,7227;30;0;0,0661
447946;United Kingdom;MOB;0,7227;30;0;0,0661
447947;United Kingdom;MOB;0,7227;30;0;0,0661
447949;United Kingdom;MOB;0,7227;30;0;0,0661
447950;United Kingdom;MOB;0,7227;30;0;0,0661
447951;United Kingdom;MOB;0,7227;30;0;0,0661
447952;United Kingdom;MOB;0,7227;30;0;0,0661
447953;United Kingdom;MOB;0,7227;30;0;0,0661
447956;United Kingdom;MOB;0,7227;30;0;0,0661
447957;United Kingdom;MOB;0,7227;30;0;0,0661
447958;United Kingdom;MOB;0,7227;30;0;0,0661
447959;United Kingdom;MOB;0,7227;30;0;0,0661
447960;United Kingdom;MOB;0,7227;30;0;0,0661
447961;United Kingdom;MOB;0,7227;30;0;0,0661
447962;United Kingdom;MOB;0,7227;30;0;0,0661
447963;United Kingdom;MOB;0,7227;30;0;0,0661
447966;United Kingdom;MOB;0,7227;30;0;0,0661
447967;United Kingdom;MOB;0,7227;30;0;0,0661
447968;United Kingdom;MOB;0,7227;30;0;0,0661
447969;United Kingdom;MOB;0,7227;30;0;0,0661
447970;United Kingdom;MOB;0,7227;30;0;0,0661
447971;United Kingdom;MOB;0,7227;30;0;0,0661
447973;United Kingdom;MOB;0,7227;30;0;0,0661
447974;United Kingdom;MOB;0,7227;30;0;0,0661
447976;United Kingdom;MOB;0,7227;30;0;0,0661
447977;United Kingdom;MOB;0,7227;30;0;0,0661
447979;United Kingdom;MOB;0,7227;30;0;0,0661
447980;United Kingdom;MOB;0,7227;30;0;0,0661
447981;United Kingdom;MOB;0,7227;30;0;0,0661
447984;United Kingdom;MOB;0,7227;30;0;0,0661
447985;United Kingdom;MOB;0,7227;30;0;0,0661
447986;United Kingdom;MOB;0,7227;30;0;0,0661
447987;United Kingdom;MOB;0,7227;30;0;0,0661
447989;United Kingdom;MOB;0,7227;30;0;0,0661
447990;United Kingdom;MOB;0,7227;30;0;0,0661
448;United Kingdom;NGN;0,1345;30;0;0,0661
4484;United Kingdom;FIX;0,1345;30;0;0,0661
44845;United Kingdom;FIX;0,1345;30;0;0,0661
